Category	Count	%	Pvalue	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	Term	Genes
GOTERM_BP_FAT	17	3.4979423868312756	3.0122803525050534E-6	391	141	13528	4.171446191797718	0.0070299447286106265	7.835563271788581E-4	0.00527438516155776	GO:0070482~response to oxygen levels	PDPN, TFRC, CCL2, APOLD1, PLAU, HMOX1, DPP4, MMP2, SOCS3, PDGFB, PDLIM1, NR4A2, ANGPTL4, CDKN1A, HIF3A, HIF1A, CITED2
GOTERM_MF_FAT	17	3.4979423868312756	3.0891734083545046E-6	379	140	12983	4.1596494534489254	0.0020213659903117742	0.0020213659903117742	0.004617118579808288	GO:0005539~glycosaminoglycan binding	CHODL, CCL2, APOB, EGFLAM, LYVE1, LTBP4, CD14, ADAMTS1, THBS4, FN1, CD44, CTGF, VCAN, CYR61, CRISPLD2, HBEGF, TNFAIP6
GOTERM_BP_FAT	24	4.938271604938271	5.161946790690338E-6	391	276	13528	3.0085622150561546	0.012016528461236353	0.0012082005958352626	0.009038206686684536	GO:0016477~cell migration	CCL2, PLAU, SELE, WNT2, B4GALT1, THBS4, SEMA3C, TNFRSF12A, EDNRB, FN1, CD44, PDGFB, ICAM1, NTN1, CTHRC1, NR4A2, CTGF, SAA1, VCAN, ITGA5, IL6, ITGA11, HBEGF, HIF1A
GOTERM_BP_FAT	25	5.1440329218107	9.59265794538664E-6	391	307	13528	2.817464615077018	0.022215628859794556	0.0020402896521094505	0.016795456769724826	GO:0051674~localization of cell	SELE, PLAU, APOB, SEMA3C, TNFRSF12A, FN1, EDNRB, PDGFB, CD44, NTN1, CTHRC1, CTGF, NR4A2, ITGA5, IL6, ITGA11, CCL2, WNT2, B4GALT1, THBS4, ICAM1, VCAN, SAA1, HBEGF, HIF1A
GOTERM_BP_FAT	25	5.1440329218107	9.59265794538664E-6	391	307	13528	2.817464615077018	0.022215628859794556	0.0020402896521094505	0.016795456769724826	GO:0048870~cell motility	SELE, PLAU, APOB, SEMA3C, TNFRSF12A, FN1, EDNRB, PDGFB, CD44, NTN1, CTHRC1, CTGF, NR4A2, ITGA5, IL6, ITGA11, CCL2, WNT2, B4GALT1, THBS4, ICAM1, VCAN, SAA1, HBEGF, HIF1A
GOTERM_BP_FAT	19	3.909465020576132	1.0452751837486556E-5	391	191	13528	3.4417321674857053	0.024183256248052842	0.0020379599295927697	0.01830123581572085	GO:0042060~wound healing	SERPINE1, PLAU, SLC11A1, HMOX1, THBD, B4GALT1, FN1, PDGFB, CD44, PLAUR, PROCR, SAA1, ITGA5, F2RL3, F5, IL6, CD9, HBEGF, HIF1A
GOTERM_MF_FAT	17	3.4979423868312756	1.0655545196073018E-5	379	154	12983	3.781499503135387	0.006955119706645085	0.0034836276842437064	0.015925075584088955	GO:0030247~polysaccharide binding	CHODL, CCL2, APOB, EGFLAM, LYVE1, LTBP4, CD14, ADAMTS1, THBS4, FN1, CD44, CTGF, VCAN, CYR61, CRISPLD2, HBEGF, TNFAIP6
GOTERM_MF_FAT	17	3.4979423868312756	1.0655545196073018E-5	379	154	12983	3.781499503135387	0.006955119706645085	0.0034836276842437064	0.015925075584088955	GO:0001871~pattern binding	CHODL, CCL2, APOB, EGFLAM, LYVE1, LTBP4, CD14, ADAMTS1, THBS4, FN1, CD44, CTGF, VCAN, CYR61, CRISPLD2, HBEGF, TNFAIP6
GOTERM_BP_FAT	43	8.847736625514404	1.0860131955856694E-5	391	721	13528	2.0634313666369883	0.02511383354302521	0.001954592456933635	0.019014434727160356	GO:0010033~response to organic substance	MYC, TFRC, CCND2, PANX1, SELE, SLC11A1, APOB, HMOX1, CFB, FADS1, JUNB, CD14, NR4A3, RCAN1, CD44, PDGFB, IL1R1, OSMR, NR4A2, CCND1, PTPN1, SPP1, CYR61, IL6, CDKN1A, PCK1, PEMT, COLEC12, CCL2, PPARGC1B, MSX1, LBP, WNT2, FOSL1, CREB3L2, TRIB1, THBD, LDLR, SOCS3, ACVR2B, GYS2, MAT2A, LPIN1
GOTERM_CC_FAT	60	12.345679012345679	1.6579791737641968E-5	366	1188	12782	1.76381299332119	0.0054399463121979075	9.087196475828785E-4	0.022464817737666287	GO:0005887~integral to plasma membrane	PDPN, TFRC, SLC4A4, SCARA5, HAS1, KCNQ3, FCAR, MARCO, MPP1, THY1, EDNRB, IL1R1, OSMR, HAS2, ITGA5, PCDH12, SLC2A4, BDKRB2, MUC1, THBD, HCAR2, ACVR2B, PROCR, IL4R, HBEGF, ATP1A1, PTPRD, TUBB3, C5AR1, PERP, GPRC5A, MFI2, SGMS2, SLC11A1, CD163, NTRK3, SCN4B, CCR1, CD44, SLC4A1, F2RL3, IL6, CD55, CD9, SLC7A1, ITGA11, GPC1, GPR4, SLC20A1, LPAR1, ADGRE5, LYVE1, LDLR, CR1, ICAM1, SDC4, S1PR3, MSR1, ANPEP, LRRC32
INTERPRO	8	1.646090534979424	1.65892971155132E-5	458	31	16659	9.386674179461895	0.014002065798040864	0.007025713222160501	0.025664327507635143	IPR011616:bZIP transcription factor, bZIP-1	CREB5, JUND, FOSL1, BATF, BATF3, FOSL2, CREB3L2, JUNB
GOTERM_CC_FAT	61	12.551440329218108	1.6621005701790428E-5	366	1215	12782	1.753360768175583	0.005453432076459763	7.808887077087601E-4	0.022520654845736843	GO:0031226~intrinsic to plasma membrane	PDPN, TFRC, SLC4A4, SCARA5, HAS1, KCNQ3, FCAR, MARCO, MPP1, THY1, EDNRB, IL1R1, OSMR, HAS2, ITGA5, PCDH12, SPTB, SLC2A4, BDKRB2, MUC1, THBD, HCAR2, ACVR2B, PROCR, IL4R, HBEGF, ATP1A1, PTPRD, TUBB3, C5AR1, PERP, GPRC5A, MFI2, SGMS2, SLC11A1, CD163, NTRK3, SCN4B, CCR1, CD44, SLC4A1, F2RL3, IL6, CD55, CD9, SLC7A1, ITGA11, GPC1, GPR4, SLC20A1, LPAR1, ADGRE5, LYVE1, LDLR, CR1, ICAM1, SDC4, S1PR3, MSR1, ANPEP, LRRC32
GOTERM_BP_FAT	11	2.263374485596708	1.7653017488294414E-5	391	66	13528	5.766410912190963	0.040500737226704886	0.0029487675250252643	0.03090600821641365	GO:0033273~response to vitamin	VDR, TFRC, KLF4, CCL2, CD44, AQP3, CCND1, SPP1, FADS1, MUC1, PEMT
GOTERM_BP_FAT	23	4.732510288065844	1.8752845940282256E-5	391	278	13528	2.8624629707998306	0.04296907832600527	0.0029236894712389994	0.032831234053487535	GO:0051094~positive regulation of developmental process	PNP, LIF, APOB, CD276, JUNB, PLA2G2A, NTRK3, B4GALT1, TNFRSF12A, SH3PXD2B, SOCS3, ACVR2B, NTN1, RUNX1, ANGPTL4, MSR1, JUND, CLU, IL6, WNT9A, IL4R, SPHK1, HIF1A
GOTERM_BP_FAT	41	8.436213991769549	1.9932878521451013E-5	391	690	13528	2.055850846955039	0.04561036335934354	0.00291345181068825	0.034896816601825975	GO:0006955~immune response	CYSLTR2, CCL13, PNP, C5AR1, LIF, FCAR, SLC11A1, CBLB, HLA-DRB5, CFB, CD14, AZGP1, SEMA3C, CCR1, IL18RAP, IL1R2, IL1R1, RELB, IL6, IL1RL1, CD55, COLEC12, CCL2, CD300E, RNF125, LBP, CD276, ADGRE5, BCL3, LILRA5, CR1, ICAM1, PROCR, LILRB5, RSAD2, CLU, NFIL3, CXCL2, CCL21, SBNO2, IL4R
GOTERM_MF_FAT	35	7.20164609053498	2.1066880130864935E-5	379	542	12983	2.21209923181026	0.013704182706410606	0.004589088419668874	0.03148288490768536	GO:0046983~protein dimerization activity	CREB5, PANX1, CENPF, APOB, SLC11A1, HID1, JUNB, PDGFB, ALDH1A3, NR4A2, JUND, SLC4A1, PTPRE, NR4A1, TOP2A, BDKRB2, CEBPD, ATF3, DPP4, FOSL1, BATF, BATF3, CREB3L2, SDS, GPD1L, B4GALT1, CADM3, CBLN1, TNNC1, RUNX1, GYS2, NFIL3, FOSL2, HIF1A, GCLM
GOTERM_BP_FAT	11	2.263374485596708	2.6345959416767745E-5	391	69	13528	5.515697394269616	0.05983797332681662	0.0036230121590777875	0.0461218606226832	GO:0031099~regeneration	NR4A3, SOCS3, CCL2, LIF, SERPINE1, CHST3, PLAUR, PLAU, VCAN, CCND1, CDKN1A
GOTERM_BP_FAT	15	3.0864197530864197	3.206505770123458E-5	391	134	13528	3.87296255296408	0.07234702839599405	0.004163396109948758	0.056131199623044026	GO:0001666~response to hypoxia	TFRC, CCL2, APOLD1, PLAU, HMOX1, DPP4, MMP2, SOCS3, PDGFB, PDLIM1, NR4A2, ANGPTL4, HIF3A, HIF1A, CITED2
KEGG_PATHWAY	13	2.674897119341564	3.514565921584293E-5	178	86	5085	4.318330284818395	0.004803466205616447	0.004803466205616447	0.04130298177280611	hsa04640:Hematopoietic cell lineage	TFRC, HLA-DRB5, CD14, CR1, IL1R2, CD44, IL1R1, ITGA5, IL6, CD9, CD55, ANPEP, IL4R
INTERPRO	5	1.02880658436214	3.584603236579976E-5	458	8	16659	22.73335152838428	0.030010152100704235	0.01010515421557201	0.055447565442823255	IPR000837:Fos transforming protein	ATF3, FOSL1, BATF, BATF3, FOSL2
GOTERM_BP_FAT	20	4.11522633744856	3.6333155554114666E-5	391	229	13528	3.0217000413227755	0.08157386450187343	0.004468606784530205	0.06360043936994852	GO:0045597~positive regulation of cell differentiation	PNP, LIF, APOB, CD276, JUNB, PLA2G2A, NTRK3, TNFRSF12A, SH3PXD2B, SOCS3, ACVR2B, NTN1, RUNX1, JUND, MSR1, CLU, IL6, WNT9A, IL4R, HIF1A
GOTERM_MF_FAT	26	5.349794238683128	4.1058408274994235E-5	379	354	12983	2.5159727501751563	0.02653539130205329	0.006700900547490285	0.06135018357622535	GO:0030246~carbohydrate binding	COLEC12, CHODL, CCL2, SELE, APOB, GFPT2, CD248, EGFLAM, ADAMTS1, LYVE1, LTBP4, CD14, PFKP, CLEC3B, THBS4, FN1, CD44, GALNT12, CTGF, VCAN, CYR61, CRISPLD2, PKD1L2, HBEGF, EVA1C, TNFAIP6
INTERPRO	14	2.880658436213992	4.663948177543319E-5	458	127	16659	4.009662001856754	0.03886892411914522	0.009862167704912106	0.07213751682300096	IPR006209:EGF	NRG2, DLL4, PAMR1, SELE, CD248, VASN, EGFLAM, LTBP4, THBD, LDLR, FAT3, VCAN, HBEGF, TNC
GOTERM_BP_FAT	31	6.378600823045268	4.874459069935551E-5	391	475	13528	2.258005115089514	0.10788712581847981	0.005691870267860555	0.08531765955079873	GO:0006928~cell motion	PLAU, SELE, APOB, FPR1, TXN, SEMA3C, TNFRSF12A, EDNRB, FN1, CD44, PDGFB, NTN1, CTHRC1, CTGF, NR4A2, ITGA5, IL6, CD9, ITGA11, CCL2, WNT2, ADGRE5, LYVE1, B4GALT1, THBS4, ICAM1, PLAUR, SAA1, VCAN, HBEGF, HIF1A
GOTERM_MF_FAT	13	2.674897119341564	5.30616817504163E-5	379	105	12983	4.24121120743812	0.034159259887332705	0.006927160576935987	0.07927904681135356	GO:0019838~growth factor binding	IGFBP6, IL1R2, PDGFB, ACVR2B, IL1R1, OSMR, CTGF, WISP2, CYR61, IL1RL1, LTBP4, IL4R, NTRK3
GOTERM_BP_FAT	20	4.11522633744856	6.514870163251215E-5	391	239	13528	2.895269077250693	0.14151256056360595	0.0072395354706619175	0.1140143371299307	GO:0055066~di-, tri-valent inorganic cation homeostasis	CCL13, TFRC, MYC, CCL2, BDKRB2, MT2A, RYR3, C5AR1, MFI2, SCARA5, SLC11A1, HMOX1, LPAR1, VDR, CCR1, EDNRB, S1PR3, SAA1, STC1, CD55
GOTERM_BP_FAT	28	5.761316872427984	6.806960182025546E-5	391	414	13528	2.339992833932565	0.14736560444382174	0.007220372114003837	0.1191232247487406	GO:0008284~positive regulation of cell proliferation	MYC, PNP, ODC1, CCND2, LIF, NAMPT, FGF18, PDGFB, NTN1, OSMR, CCND1, PROK1, IL6, CDKN1A, SPHK1, CCL2, ATF3, SERTAD1, CD276, FOSL1, B4GALT1, S1PR3, PRRX2, CLU, CDKN1B, FOSL2, HBEGF, HIF1A
GOTERM_BP_FAT	19	3.909465020576132	1.0422687847186987E-4	391	227	13528	2.8959068017170475	0.2166001671550959	0.010557443131809952	0.18234478954042288	GO:0030005~cellular di-, tri-valent inorganic cation homeostasis	CCL13, TFRC, MYC, CCL2, BDKRB2, MT2A, RYR3, C5AR1, MFI2, SCARA5, SLC11A1, LPAR1, VDR, CCR1, EDNRB, S1PR3, SAA1, STC1, CD55
GOTERM_BP_FAT	12	2.4691358024691357	1.1737828920224525E-4	391	98	13528	4.2365467926300955	0.24036413704987192	0.011389480152347753	0.20533087781717807	GO:0002526~acute inflammatory response	B4GALT1, CR1, FN1, TFRC, SERPINA3, LBP, SAA1, CLU, CFB, IL6, CD163, CD55
GOTERM_BP_FAT	17	3.4979423868312756	1.5007049887666332E-4	391	193	13528	3.0475332282045504	0.2963621573769334	0.013961283902279242	0.2624488307338413	GO:0051270~regulation of cell motion	PDPN, DLL4, CHST3, HMOX1, TRIB1, THY1, B4GALT1, MMP9, PDGFB, ICAM1, NTN1, IL6, CDKN1B, HBEGF, HIF1A, CITED2, SPHK1
INTERPRO	5	1.02880658436214	1.58242353073538E-4	458	11	16659	16.533346566097656	0.12586166997303794	0.02654465783234594	0.24455668718003087	IPR018064:Metallothionein, vertebrate, metal binding site	MT1E, MT1A, MT1M, MT2A, MT1X
GOTERM_BP_FAT	30	6.172839506172839	1.7034745349284007E-4	391	485	13528	2.1401112663801514	0.3290010590423694	0.015228536568203666	0.29786007249162916	GO:0051174~regulation of phosphorus metabolic process	CCND2, LIF, KIAA0226L, C5AR1, SLC11A1, FPR1, THY1, GADD45B, RCAN1, EDNRB, PDGFB, DUSP8, RGCC, CCND1, PROK1, IL6, CDKN1A, MAP2K3, SPHK1, GADD45A, BDKRB2, SERTAD1, LPAR1, TRIB1, SOCS3, PIM1, SDC4, ACVR2B, RGS3, CDKN1B
GOTERM_BP_FAT	30	6.172839506172839	1.7034745349284007E-4	391	485	13528	2.1401112663801514	0.3290010590423694	0.015228536568203666	0.29786007249162916	GO:0019220~regulation of phosphate metabolic process	CCND2, LIF, KIAA0226L, C5AR1, SLC11A1, FPR1, THY1, GADD45B, RCAN1, EDNRB, PDGFB, DUSP8, RGCC, CCND1, PROK1, IL6, CDKN1A, MAP2K3, SPHK1, GADD45A, BDKRB2, SERTAD1, LPAR1, TRIB1, SOCS3, PIM1, SDC4, ACVR2B, RGS3, CDKN1B
GOTERM_CC_FAT	91	18.72427983539095	1.7042882823214408E-4	366	2203	12782	1.4425956656223877	0.05453259291496593	0.006984973760689295	0.23070002539421486	GO:0044459~plasma membrane part	PDPN, NEDD9, SLC4A4, TFRC, PANX1, SCARA5, HAS1, KCNQ3, SELE, FCAR, MARCO, AQP3, CABP1, MPP1, EGFLAM, THY1, RHOU, FN1, EDNRB, RASD1, IL1R1, OSMR, HAS2, PCDH12, ITGA5, IL1RL1, SPTB, PEMT, SLC2A4, BDKRB2, DPP4, ARC, EPB41L3, MUC1, THBD, DIAPH1, CADM3, B4GALT1, CBLN1, HCAR2, ACVR2B, PROCR, RSAD2, IL4R, HBEGF, ATP1A1, PTPRD, TUBB3, C5AR1, MFI2, PERP, GPRC5A, SGMS2, SLC11A1, HMOX1, HLA-DRB5, SAMD4A, CD163, AZGP1, SCN4B, NTRK3, CCR1, CD44, PTPN1, SLC4A1, F2RL3, IL6, CD55, CD9, SLC7A1, ITGA11, GPC1, GPR4, SLC20A1, WNT2, SHB, LPAR1, SLC2A1, CD276, ADGRE5, LYVE1, GJC1, LDLR, CR1, ICAM1, PCLO, SDC4, S1PR3, MSR1, ANPEP, LRRC32
GOTERM_BP_FAT	12	2.4691358024691357	1.8376665349011988E-4	391	103	13528	4.030889181337373	0.34976474590964635	0.015815126941018165	0.3212885586237779	GO:0051329~interphase of mitotic cell cycle	NFATC1, RHOU, GADD45A, PIM1, CCND2, KPNA2, ABL1, CENPF, CCND1, CDKN1A, CDKN1B, GPR132
GOTERM_BP_FAT	14	2.880658436213992	2.037825421998729E-4	391	140	13528	3.4598465473145783	0.3795481952169326	0.016902218288118442	0.35622451118955123	GO:0007584~response to nutrient	TFRC, CCL2, KLF4, HMOX1, AQP3, CFB, FADS1, MUC1, VDR, CD44, CCND1, SPP1, STC1, PEMT
GOTERM_BP_FAT	15	3.0864197530864197	2.055779567569722E-4	391	159	13528	3.264006176711866	0.38215216322845325	0.01646681402100736	0.3593576832154999	GO:0032101~regulation of response to external stimulus	PDPN, SERPINE1, SELE, PLAU, LBP, CD276, PLA2G2A, NTRK3, PDGFB, OSMR, ZFP36, SAA1, SPP1, IL6, SBNO2
GOTERM_BP_FAT	15	3.0864197530864197	2.1951156787827054E-4	391	160	13528	3.243606138107417	0.40199282408707404	0.016992390246431843	0.3836700244451041	GO:0006935~chemotaxis	CCL13, CCR1, EDNRB, CCL2, PDGFB, C5AR1, PLAUR, PLAU, SAA1, CYR61, IL6, FOSL1, CXCL2, CCL21, FPR1
GOTERM_BP_FAT	15	3.0864197530864197	2.1951156787827054E-4	391	160	13528	3.243606138107417	0.40199282408707404	0.016992390246431843	0.3836700244451041	GO:0042330~taxis	CCL13, CCR1, EDNRB, CCL2, PDGFB, C5AR1, PLAUR, PLAU, SAA1, CYR61, IL6, FOSL1, CXCL2, CCL21, FPR1
GOTERM_BP_FAT	18	3.7037037037037033	2.196469959412001E-4	391	220	13528	2.8307835387119273	0.4021825070998869	0.01645884733181624	0.3839063013716837	GO:0009991~response to extracellular stimulus	TFRC, KLF4, CCL2, HMOX1, AQP3, CFB, FOSL1, FADS1, MUC1, VDR, SOCS3, CD44, NR4A2, CCND1, SPP1, STC1, CDKN1A, PEMT
INTERPRO	5	1.02880658436214	2.322308933038986E-4	458	12	16659	15.155567685589517	0.1791535242058323	0.03236777550235459	0.3587107277349566	IPR003019:Metallothionein superfamily, eukaryotic	MT1E, MT1A, MT1M, MT2A, MT1X
INTERPRO	5	1.02880658436214	2.322308933038986E-4	458	12	16659	15.155567685589517	0.1791535242058323	0.03236777550235459	0.3587107277349566	IPR000006:Metallothionein, vertebrate	MT1E, MT1A, MT1M, MT2A, MT1X
GOTERM_BP_FAT	12	2.4691358024691357	2.3715101577905038E-4	391	106	13528	3.916807412054239	0.4261995247105065	0.017208756721043716	0.41444054672264974	GO:0051325~interphase	NFATC1, RHOU, GADD45A, PIM1, CCND2, KPNA2, ABL1, CENPF, CCND1, CDKN1A, CDKN1B, GPR132
